vowel,vowel_ethnicity,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,participant,ethnicity,predicted_ethnicity
?,?_EA,-0.821502612,0.467725643,0.76633201,-0.837580128,0.448204171,0.763394192,-0.758160979,0.414487994,0.762085719,-0.807250589,0.368982512,0.729481368,-1.596022464,0.098290751,0.546686246,1,EA,EA
?,?_EA,-1.066005024,0.321815666,0.64704034,-0.980182405,0.348898565,0.665596449,-0.868858398,0.36801211,0.674568337,-0.810400198,0.368497429,0.680978616,-0.83434388,0.330925041,0.685582838,1,EA,W
?,?_EA,-0.887424332,0.320289337,0.657270609,-0.923855074,0.334445286,0.67063062,-0.95800035,0.342943213,0.653264047,-0.99905089,0.351369533,0.663431164,-1.1621302,0.326886671,0.671706081,1,EA,EA
?,?_EA,-0.872208485,0.287160013,0.659449259,-0.797860849,0.32739236,0.677422424,-0.746256076,0.333943152,0.687348064,-0.747736461,0.339952183,0.685229419,-0.768695312,0.31518468,0.689814156,1,EA,W
?,?_EA,-0.99146072,-0.036240142,0.591932058,-0.927394901,0.329412563,0.602738802,-0.855569166,0.386767168,0.640408039,-0.767183596,0.376712019,0.654358339,-0.743301864,0.352849188,0.654722837,1,EA,W
?,?_EA,-1.031967705,0.310568104,0.688758004,-0.987687131,0.366554737,0.693677199,-0.870532039,0.383426673,0.702401735,-0.810400198,0.381033755,0.705524027,-0.837580128,0.337452807,0.708291238,1,EA,EA
?,?_EA,-0.961663358,0.325874525,0.661985033,-0.929169524,0.338953182,0.673853541,-0.915059943,0.366068474,0.674211003,-0.916812791,0.376230672,0.701706567,-0.943481039,0.37526728,0.702749138,1,EA,W
?,?_EA,-1.074185029,0.361681433,0.69437797,-1.024124527,0.384382239,0.714489605,-1.014406278,0.386290637,0.714489605,-1.053859126,0.376230672,0.723035204,-1.241425803,0.338453307,0.713459208,1,EA,EA
?,?_EA,-1.006699111,0.252895419,0.671347723,-0.82950906,0.264268409,0.663431164,-0.731571525,0.278703303,0.676353096,-0.753680015,0.271779174,0.677778613,-0.807250589,0.252895419,0.668835609,1,EA,W
?,?_EA,-1.039872884,0.341448816,0.641516482,-0.860531956,0.288737715,0.634103549,-0.753680015,0.272313505,0.642623697,-0.724309329,0.225284609,0.630749717,-1.265997064,-0.036967679,0.579436777,1,EA,W
?,?_EA,-1.129051109,0.422334791,0.682043012,-0.892548169,0.408911771,0.668835609,-0.839202189,0.400488698,0.686289303,-0.835960695,0.38390457,0.685582838,-0.899421049,0.327897793,0.689110179,1,EA,W
?,?_EA,-1.222194441,0.366554737,0.646305587,-0.961663358,0.36314592,0.668835609,-0.780872023,0.357765618,0.652533854,-0.767183596,0.343938237,0.674211003,-0.770209317,0.323339669,0.672064312,1,EA,W
?,?_EA,-1.002867688,0.263729761,0.641147137,-0.952530874,0.293978817,0.65908648,-0.959830177,0.314672779,0.663069828,-0.963499905,0.332938127,0.674925544,-0.95800035,0.346421477,0.673495951,1,EA,W
?,?_EA,-0.877254753,0.303861862,0.712427748,-0.701418486,0.270709655,0.734204723,-0.669404618,0.243043122,0.759463627,-0.65986126,0.204350323,0.758478567,-1.099134348,0.050771235,0.581399486,1,EA,W
?,?_EA,-0.810400198,0.451781993,0.74458486,-0.724309329,0.459785592,0.758149998,-0.662578653,0.417726488,0.747246205,-0.715663742,0.428750945,0.742250358,-0.743301864,0.405176939,0.72914313,1,EA,EA
?,?_EA,-1.184806909,0.32739236,0.68946223,-1.006699111,0.365581975,0.689110179,-0.947091151,0.37430296,0.686642348,-0.890837305,0.368982512,0.685229419,-0.832729674,0.340950187,0.675282623,1,EA,EA
?,?_EA,-0.889129363,0.412168345,0.726772257,-0.796304428,0.406579136,0.73386808,-0.734491235,0.426464185,0.730495395,-0.788558456,0.416339846,0.74458486,-0.844084216,0.382470193,0.743585026,1,EA,W
?,?_EA,-1.022173307,0.221357535,0.405176939,-0.902875284,0.259951079,0.610387023,-0.715663742,0.274447977,0.638187461,-0.758160979,0.277109677,0.667397277,-0.804110869,0.210051592,0.55598112,1,EA,W
?,?_EA,-1.008620341,0.334445286,0.693326629,-0.887424332,0.375749092,0.718258669,-0.70709226,0.37430296,0.712083692,-0.758160979,0.35334192,0.728466311,-0.800980976,0.244691927,0.67849061,1,EA,W
?,?_EA,-1.22936293,0.364608265,0.722354237,-1.129051109,0.37767402,0.716547219,-0.952530874,0.401428106,0.708981845,-0.788558456,0.387719549,0.718600607,-0.800980976,0.252350608,0.675639575,1,EA,EA
?,?_EA,-0.963499905,0.299712479,0.643729688,-0.85227427,0.330421136,0.684522205,-0.725757555,0.366554737,0.693326629,-0.752190812,0.364121054,0.708291238,-0.826298784,0.296589103,0.685229419,1,EA,W
?,?_EA,-1.168879382,0.440106961,0.720649788,-0.99714794,0.426921955,0.705870348,-0.865519497,0.391045757,0.706216548,-0.860531956,0.364608265,0.702749138,-0.945284466,0.332938127,0.704831027,1,EA,W
?,?_EA,-1.15765592,0.485147686,0.71723215,-0.911563436,0.438751029,0.725754445,-0.808824153,0.418649849,0.695428206,-0.882326615,0.382470193,0.686289303,-0.969029873,0.35334192,0.710016864,1,EA,W
i,i_EA,-1.454306662,0.504814844,0.706216548,-1.430566675,0.546280154,0.775740028,-1.44831862,0.577863831,0.765027379,-1.497258049,0.591543935,0.772181881,-1.682719326,0.591932058,0.742250358,1,EA,W
i,i_EA,-1.460330777,0.599663059,0.784100205,-1.368046318,0.610387023,0.710361632,-1.418904735,0.624383847,0.703443583,-1.558666678,0.608862051,0.690517639,-1.589125885,0.436940254,0.63707532,1,EA,W
i,i_EA,-1.387518421,0.519106807,0.774124257,-1.38471337,0.589601055,0.790483885,-1.401662929,0.582183492,0.765679907,-1.421807495,0.572734603,0.752217218,-1.424718705,0.523271744,0.702749138,1,EA,EA
i,i_EA,-1.38471337,0.516180995,0.76796041,-1.442366222,0.579436777,0.834672779,-1.451308159,0.605805113,0.830096112,-1.445337992,0.606570224,0.817788264,-1.565355666,0.597735905,0.768936178,1,EA,EA
i,i_EA,-1.500397769,0.558792931,0.823345549,-1.445337992,0.59580503,0.787616271,-1.410246673,0.599663059,0.754858355,-1.481705636,0.598892643,0.73386808,-1.582276543,0.55275791,0.699966528,1,EA,EA
i,i_EA,-1.424718705,0.536073901,0.82149655,-1.430566675,0.594644713,0.84527091,-1.535601405,0.620997202,0.793977615,-1.613474914,0.61873305,0.753538659,-1.613474914,0.554370813,0.69507825,1,EA,EA
o,o_EA,-0.78240459,-0.12120403,0.655815534,-0.727207881,-0.144432948,0.660174422,-0.909819756,-0.26120353,0.664514393,-1.22696772,-0.457834632,0.677066108,-1.451308159,-0.40493509,0.605039416,1,EA,EA
o,o_EA,-0.911563436,-0.223665611,0.571151071,-0.932728247,-0.248533677,0.594257641,-0.972733581,-0.271272265,0.59580503,-1.080364246,-0.359706415,0.598121633,-1.265997064,-0.277732832,0.554773633,1,EA,W
o,o_EA,-0.794750426,-0.062770807,0.622880087,-0.821502612,-0.072526982,0.614568743,-1.002867688,-0.184951099,0.614189309,-1.118263518,-0.352695871,0.61646376,-1.599488672,-0.314512084,0.541394151,1,EA,EA
o,o_EA,-0.818317896,-0.116464685,0.626260372,-0.911563436,-0.150937036,0.623256239,-1.018282252,-0.23424772,0.609624828,-1.16437487,-0.316435161,0.598892643,-1.270984605,-0.209728103,0.553564687,1,EA,EA
o,o_EA,-0.685979583,-0.110180296,0.639298366,-0.860531956,-0.236910838,0.631122921,-1.184806909,-0.415506013,0.630376374,-1.430566675,-0.495106027,0.647407515,-1.725114885,-0.197690124,0.604656348,1,EA,EA
o,o_EA,-0.753680015,-0.038424344,0.581399486,-0.704251349,-0.037695747,0.583749663,-0.735954293,-0.093099136,0.582575265,-0.840826884,-0.163247409,0.582183492,-1.033938149,-0.321259097,0.586484574,1,EA,W
??,??_EA,-1.080364246,-0.572849883,0.622880087,-1.041858982,-0.641043501,0.618355192,-0.945284466,-0.403884117,0.600048045,-0.84571687,-0.004741475,0.513246598,-0.906341492,0.086781672,0.532374,1,EA,EA
??,??_EA,-0.873887747,-0.373876693,0.504814844,-0.744777879,-0.086959439,0.52285603,-0.873887747,0.165289688,0.494174182,-1.133398942,0.3182506,0.570754796,-1.086581882,0.265882614,0.570358364,1,EA,W
??,??_EA,-0.920327734,-0.358701895,0.705177587,-0.840826884,-0.131550322,0.656907038,-0.952530874,0.114058974,0.56757893,-1.028038427,0.204350323,0.536073901,-1.024124527,0.131429138,0.524932874,1,EA,EA
??,??_EA,-0.972733581,-0.455619792,0.64814146,-0.95800035,-0.46339329,0.663069828,-0.787016436,-0.191725045,0.615706184,-0.81197873,0.048101006,0.568771062,-0.85227427,0.01410725,0.608480444,1,EA,EA
??,??_EA,-0.959830177,-0.256660133,0.651071865,-0.95800035,-0.434819918,0.628507564,-0.774765134,-0.20025752,0.622880087,-0.847352193,0.098926277,0.536894246,-0.925623421,0.095107049,0.55275791,1,EA,W
??,??_EA,-0.943481039,-0.359706415,0.584922684,-0.930947302,-0.395515868,0.623256239,-0.776288363,-0.176547688,0.603506262,-0.78393951,0.04341088,0.529899772,-0.847352193,0.054099025,0.561596859,1,EA,W
??,??_EA,-0.963499905,-0.507845053,0.625510184,-0.963499905,-0.555586816,0.642992497,-0.880633135,-0.403884117,0.653628944,-0.771725618,-0.01394508,0.574710498,-0.839202189,0.120918995,0.582966884,1,EA,EA
??,??_EA,-0.873887747,-0.270352725,0.498017877,-0.747736461,-0.067261832,0.529486805,-0.83434388,0.122781771,0.481254106,-1.037890723,0.277641168,0.524102654,-1.05789139,0.250168392,0.530725195,1,EA,W
??,??_EA,-0.959830177,-0.395515868,0.640408039,-0.839202189,-0.138776367,0.626260372,-0.939883912,0.099561399,0.571547189,-1.082432499,0.273914786,0.554370813,-1.076240528,0.266420104,0.538942168,1,EA,EA
??,??_EA,-1.200992233,-0.59549236,0.641516482,-0.993352869,-0.618659419,0.675282623,-0.862191707,-0.410206583,0.646673031,-0.758160979,-0.08925741,0.618355192,-0.873887747,0.117806636,0.571943151,1,EA,EA
??,??_EA,-0.932728247,-0.074036416,0.645938007,-0.901146675,-0.291719074,0.582966884,-0.918568718,-0.351698364,0.571547189,-0.839202189,-0.181581256,0.520774864,-0.875569833,0.059400562,0.516599493,1,EA,W
??,??_EA,-1.09283842,-0.363734618,0.534431191,-0.982053313,-0.483664255,0.636333205,-0.954350711,-0.381037849,0.622503793,-0.793198835,-0.028993734,0.589601055,-0.84571687,0.093830724,0.571151071,1,EA,W
?,?_EA,-0.908079111,-0.39239574,0.759463627,-0.916812791,-0.39239574,0.783139129,-0.909819756,-0.432655415,0.775094033,-0.925623421,-0.489368777,0.789847347,-0.950714343,-0.509011234,0.797143177,1,EA,EA
?,?_EA,-0.923855074,-0.401785481,0.742917915,-0.952530874,-0.451204774,0.773153541,-0.954350711,-0.47460417,0.770560346,-0.983927728,-0.481391526,0.793025989,-1.026079562,-0.481391526,0.791120017,1,EA,EA
u,u_EA,-1.146557027,0.091273178,0.480386803,-1.1621302,0.054099025,0.474730926,-1.22936293,-0.014656571,0.490745118,-1.286098243,-0.179900583,0.495884315,-1.332860009,-0.175711218,0.498444044,1,EA,W
u,u_EA,-1.291187312,-0.109397517,0.481254106,-1.243855938,-0.175711218,0.511145315,-1.351652508,-0.285167811,0.520774864,-1.445337992,-0.339805261,0.56558888,-1.532349369,-0.245839468,0.543025473,1,EA,W
u,u_EA,-1.198663944,-0.427264566,0.629629269,-1.159890558,-0.414443878,0.641516482,-1.155426265,-0.415506013,0.649241368,-1.155426265,-0.424043951,0.646673031,-1.159890558,-0.400737812,0.64188569,1,EA,EA
u,u_EA,-1.047841054,-0.044272314,0.520774864,-1.16437487,-0.031885999,0.500146896,-1.256095993,-0.033335274,0.505238125,-1.319649777,-0.061278269,0.518689358,-1.381916166,-0.116464685,0.527833228,1,EA,W
u,u_EA,-1.066005024,0.217414979,0.534020091,-1.099134348,0.174168113,0.526176913,-1.198663944,0.068611153,0.516599493,-1.275997147,-0.039883133,0.512826694,-1.335523126,-0.017507606,0.510724528,1,EA,W
u,u_EA,-1.343555298,-0.094639968,0.480386803,-1.381916166,-0.236022344,0.482986458,-1.401662929,-0.276807335,0.526176913,-1.427638415,-0.287035225,0.530312569,-1.410246673,-0.072526982,0.517853936,1,EA,W
u,u_EA,-1.335523126,-0.567887094,0.677066108,-1.351652508,-0.609586123,0.705870348,-1.376345121,-0.71279841,0.709671977,-1.327554957,-0.721419153,0.745916418,-1.3222779,-0.684587795,0.745583695,1,EA,EA
u,u_EA,-1.273487735,-0.013234095,0.498017877,-1.256095993,-0.00897877,0.517435963,-1.28863954,-0.035513134,0.545467477,-1.373571194,-0.213194311,0.566385375,-1.627659549,-0.309720508,0.581791566,1,EA,W
?,?_W,-0.729143511,-0.387711326,0.595375131,-0.634685587,-0.296822288,0.609163576,-0.499328821,-0.256799918,0.609163576,-0.585953426,-0.101695722,0.597508844,-0.653124954,0.143084819,0.615812769,3,W,W
?,?_W,-0.824587569,-0.005671001,0.578139516,-0.87595838,-0.054233918,0.574147494,-1.003087278,-0.158307676,0.557648495,-1.258433969,-0.244356787,0.610567085,-1.190350602,-0.178942722,0.610567085,3,W,W
æ,æ_W,-0.599972347,0.155873428,0.640956164,-0.557363714,0.131829776,0.626222301,-0.57098481,0.201765421,0.639935235,-0.537273753,0.176109284,0.615114933,-0.561883496,0.17935253,0.66415438,3,W,EA
æ,æ_W,-0.537273753,0.231401071,0.643673557,-0.501458747,0.17989205,0.630699664,-0.482450783,0.141964998,0.641976052,-0.529568706,0.17935253,0.655476088,-0.727805718,0.253190633,0.685200866,3,W,EA
æ,æ_W,-0.541703439,0.164674365,0.611268102,-0.579016982,0.19222134,0.624149046,-0.585953426,0.219029779,0.635841063,-0.605872069,0.251685742,0.655476088,-0.795557954,0.244127127,0.665482843,3,W,EA
æ,æ_W,-0.548384978,0.123875189,0.599992436,-0.481405305,0.12501544,0.615114933,-0.463797393,0.154767845,0.632416402,-0.518663473,0.180431279,0.622764483,-0.560751634,0.197534849,0.630355962,3,W,W
æ,æ_W,-0.537273753,0.185807636,0.620336877,-0.478275412,0.138597991,0.615812769,-0.497203422,0.197004767,0.632416402,-0.61299799,0.215392466,0.678343696,-0.768739127,0.228836309,0.684875398,3,W,W
æ,æ_W,-0.531764097,0.190621766,0.590378689,-0.585953426,0.163030078,0.613717797,-0.539486143,0.189553961,0.610567085,-0.623782996,0.218510972,0.642994901,-0.845421656,0.24210181,0.63652459,3,W,EA
?,?_W,-0.749428182,-0.060387784,0.650097924,-0.632252496,0.001446467,0.661825316,-0.626195542,0.057852395,0.696204213,-0.576715485,0.163030078,0.663156874,-0.644477587,0.204926646,0.649760826,3,W,W
?,?_W,-0.605872069,0.028165614,0.660825482,-0.628613923,0.059678879,0.666809543,-0.62982531,0.174483708,0.653798517,-0.674442376,0.240580125,0.676375837,-1.279100606,0.232936776,0.673745987,3,W,W
?,?_W,-0.795557954,-0.087501019,0.640956164,-0.628613923,0.062715626,0.668796298,-0.627404001,0.123875189,0.645029489,-0.706640907,0.192753963,0.643673557,-0.925213768,0.239056122,0.663821989,3,W,W
?,?_W,-0.931749739,-0.171250377,0.60599846,-0.872862402,-0.271938979,0.622071483,-0.880620393,-0.369794769,0.695560298,-0.897902834,-0.428493676,0.685851484,-0.970183877,-0.460722044,0.648411298,3,W,EA
?,?_W,-0.827537423,-0.103126337,0.588946537,-0.811419858,-0.189032059,0.636182885,-0.846926547,-0.274484589,0.68747618,-0.968481748,-0.377299495,0.687800802,-0.949947098,-0.402086274,0.725384844,3,W,EA
?,?_W,-0.802736736,0.002735127,0.590736407,-0.655609427,0.074171887,0.615463912,-0.653124954,0.127860392,0.610216393,-0.557363714,0.203347283,0.621724802,-0.730483096,0.223686967,0.633102273,3,W,W
?,?_W,-0.605872069,0.040022227,0.595731066,-0.692345667,0.031925016,0.602116331,-0.734512652,0.054189387,0.601762661,-0.820179039,0.187414922,0.595375131,-0.831978585,0.217991896,0.616161505,3,W,W
?,?_W,-0.770132856,-0.051510976,0.58966287,-0.774325734,-0.027332498,0.60458852,-0.730483096,0.060286967,0.586794456,-0.775727276,0.146994346,0.608461082,-0.824587569,0.224718959,0.651108535,3,W,W
?,?_W,-0.882179239,-0.002429507,0.775082618,-0.789851805,-0.13808984,0.870609095,-0.789851805,-0.359566879,0.85809533,-0.9432915,-0.384860967,0.864915709,-0.963392679,-0.525192332,0.856451494,3,W,EA
?,?_W,-0.683353956,-0.035327211,0.586435325,-0.685914777,-0.132177037,0.567214425,-0.645708356,-0.404986227,0.564647971,-0.627404001,-0.384860967,0.627946737,-1.118672027,-0.44347149,0.531050186,3,W,W
?,?_W,-0.501458747,-0.185916792,0.699096711,-0.515414959,-0.221535911,0.695882307,-0.487694634,-0.13957352,0.684875398,-0.521922574,-0.050831397,0.641976052,-0.591770778,0.172312154,0.647397956,3,W,W
?,?_W,-0.693636823,-0.296822288,0.645029489,-0.658100089,-0.435455415,0.653798517,-0.628613923,-0.311702212,0.650097924,-0.610617036,-0.070729138,0.633102273,-0.59293832,-0.003724844,0.615463912,3,W,W
?,?_W,-0.827537423,-0.530665799,0.609865577,-0.715845443,-0.435455415,0.610917655,-0.620175054,-0.310820766,0.626222301,-0.706640907,-0.107430504,0.604941191,-0.692345667,0.162481381,0.618947022,3,W,W
?,?_W,-0.731824478,-0.32234061,0.614416609,-0.574419272,-0.307302733,0.655476088,-0.550622116,-0.194507239,0.658822811,-0.528472816,-0.050831397,0.625877057,-0.533964318,0.108353175,0.626912433,3,W,W
a?,a?_W,-0.500393217,0.002091004,0.622764483,-0.475155285,-0.022698262,0.641296242,-0.527378125,0.245643427,0.636866179,-0.886870413,0.508396117,0.699096711,-0.620175054,0.489579411,0.709949035,3,W,W
a?,a?_W,-0.599972347,-0.207135662,0.647735851,-0.521922574,-0.295953855,0.619294667,-0.785593459,0.402388142,0.635841063,-1.218339512,0.527627479,0.726322197,-0.88374052,0.466359793,0.703260047,3,W,W
a?,a?_W,-0.560751634,-0.036665899,0.654805397,-0.483497356,0.038780762,0.655811265,-0.646940642,0.266633703,0.629324148,-0.817250779,0.439264539,0.647059947,-1.042589721,0.389350148,0.629324148,3,W,EA
a?,a?_W,-0.555111461,-0.152274475,0.64027566,-0.552864269,0.072371706,0.614067264,-0.823115898,0.455773375,0.683572466,-1.300203382,0.521896804,0.692011335,-0.733167662,0.4384319,0.659824648,3,W,EA
a?,a?_W,-0.594107227,-0.19293984,0.597153541,-0.525192332,-0.016771343,0.614416609,-0.692345667,0.269596668,0.626567426,-1.242650102,0.526102507,0.665814683,-0.848433706,0.487202231,0.694271223,3,W,EA
a?,a?_W,-0.583635928,-0.18436279,0.709313913,-0.541703439,-0.06796097,0.65715085,-0.582479189,0.223170571,0.649760826,-0.852968861,0.475632184,0.683898358,-1.381629353,0.295875553,0.602823294,3,W,EA
a?,a?_W,-0.734512652,-0.182036306,0.582836904,-0.573273141,-0.170484387,0.593950122,-0.669385475,0.377026048,0.667803414,-1.120650267,0.493922952,0.693303325,-1.253898814,0.495104287,0.680634648,3,W,W
a?,a?_W,-0.615384626,-0.380128351,0.597153541,-0.531764097,-0.18436279,0.617206984,-0.649409779,0.292507736,0.649760826,-1.081810434,0.489579411,0.694915968,-1.453564485,0.385844448,0.639594693,3,W,EA
a?,a?_W,-0.574419272,-0.24518153,0.625531694,-0.528472816,0.048669594,0.614765832,-0.602328061,0.263165778,0.621378001,-0.888439041,0.441758306,0.684224144,-1.513326219,0.27402472,0.610917655,3,W,EA
a?,a?_W,-0.990838656,0.019338318,0.656146329,-0.917103424,0.273042401,0.639594693,-0.90266853,0.410986648,0.767618782,-0.941634498,0.40841485,0.73037394,-1.186113308,0.360053778,0.714383632,3,W,EA
a?,a?_W,-0.533964318,-0.062447517,0.573783792,-0.51002411,-0.033322532,0.599992436,-0.594107227,0.204400469,0.603882803,-0.798423286,0.437181639,0.647735851,-1.020849734,0.410986648,0.639254036,3,W,W
a?,a?_W,-0.538379336,-0.065889861,0.590736407,-0.57098481,-0.181262012,0.577777262,-0.584794005,0.200709455,0.602469875,-0.872862402,0.454544622,0.644351753,-1.555248525,0.454544622,0.627946737,3,W,W
a?,a?_W,-0.548384978,-0.003724844,0.690070215,-0.527378125,-0.01611496,0.629668204,-0.541703439,0.18312307,0.613368207,-0.777130785,0.379679743,0.623803085,-1.605415784,0.233448154,0.592166,3,W,W
a?,a?_W,-0.532863602,-0.003076966,0.691041246,-0.611806805,-0.031988309,0.685851484,-0.779943726,0.280874062,0.624149046,-1.269862665,0.476835312,0.671109202,-0.487694634,0.451260547,0.64027566,3,W,EA
a?,a?_W,-0.646940642,-0.172016954,0.584637733,-0.628613923,0.044355257,0.593950122,-0.746699668,0.393715061,0.643334286,-1.510397959,0.480835317,0.664818832,-0.660596969,0.415684499,0.692980484,3,W,EA
a?,a?_W,-0.520835026,-0.020718717,0.58499751,-0.502525414,0.018704805,0.587871075,-0.632252496,0.26910345,0.616858612,-0.880620393,0.443002861,0.624840609,-1.07233169,0.420360385,0.581754848,3,W,W
a?,a?_W,-0.598796568,-0.162096995,0.748253578,-0.476194246,0.017436574,0.651445179,-0.741264872,0.273042401,0.622071483,-1.229316571,0.484023841,0.627946737,-0.739910775,0.3910984,0.626222301,3,W,EA
a?,a?_W,-0.501458747,-0.070729138,0.549854802,-0.496142414,0.022499876,0.58499751,-0.668125235,0.198594171,0.552459454,-0.792700809,0.396324893,0.602469875,-1.426314842,0.273533681,0.588946537,3,W,W
a?,a?_W,-0.524101224,-0.07350499,0.600346732,-0.481405305,-0.001135846,0.618947022,-0.674442376,0.189553961,0.631386713,-0.866699054,0.45043784,0.663821989,-1.442575363,0.436764538,0.63207329,3,W,EA
a?,a?_W,-0.515414959,-0.136608358,0.633445033,-0.549502921,0.045589825,0.659156869,-0.631038166,0.252187624,0.674404098,-0.890010133,0.42585839,0.656816122,-0.653124954,0.425436538,0.68909824,3,W,EA
a?,a?_W,-0.87750997,-0.011532301,0.582476349,-0.719816328,0.221619783,0.575964025,-0.692345667,0.355086507,0.62863568,-0.665609511,0.384526635,0.689746328,-0.671910729,0.356895644,0.712168792,3,W,W
a?,a?_W,-0.622578902,0.131829776,0.653462665,-0.520835026,0.106032989,0.651781709,-0.63834636,0.208077909,0.652454431,-0.874409193,0.477236033,0.686501679,-0.826061408,0.407126467,0.630355962,3,W,EA
?,?_W,-0.654366419,0.145320706,0.775082618,-0.626195542,0.27941029,0.777756019,-0.669385475,0.339575247,0.800630917,-0.719816328,0.297794939,0.804104147,-1.010154445,0.265148922,0.822710667,3,W,EA
?,?_W,-0.639569602,0.232425136,0.597153541,-0.524101224,0.223170571,0.643673557,-0.566423799,0.239564381,0.655811265,-0.603508002,0.204926646,0.692657538,-0.714525311,0.203347283,0.702300815,3,W,W
